"","local_health_unit","operation_name","city","state","zip","municipality","county","vendor_type","creation_date","address","lat","lon"
"4966","NYC","REGAL GOURMET DELI INC.","NEW YORK","NY",10011,"MANHATTAN","NEW YORK CITY","BAR/LOUNGE","11/10/2020","201 WEST 141TH STREET
NEW YORK, NY 10011
","40.819369993000066"," -73.94123999099997"
"4967","NYC","BROGTHERHOO GOURMET DELI CORP","BRONX","NY",10455,"BRONX","NEW YORK CITY","RESTAURANT/ATUPA","11/10/2020","703 SOUTHERN BOULEVARD
BRONX, NY 10455
","40.81377000100008"," -73.89914800099996"
"4968","NYC","NORDOMI #2 DELI CORP","JAMAICA","NY",11435,"QUEENS","NEW YORK CITY","DELICATESSEN","11/10/2020","139-01 89TH  AVENUE
JAMAICA, NY 11435
","40.702729985000076"," -73.81315897899998"
"4969","NYC","401 EMPIRE GROCERY INC","BROOKLYN","NY",11213,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","401 SCHENECTADY AVENUE
BROOKLYN, NY 11213
","40.663979985000026"," -73.93420598199998"
"4970","NYC","HICIANO DELI GROCERY CORP","BRONX","NY",10463,"BRONX","NEW YORK CITY","DELICATESSEN","11/10/2020","3118 BAILEY  AVENUE
BRONX, NY 10463
","40.87835998300005"," -73.90187999899996"
"4971","NYC","S GOURMET DELI CORP","BROOKLYN","NY",11216,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1558 FULTON STREET
BROOKLYN, NY 11216
","40.67966998600008"," -73.93860396599996"
"4972","NYC","YOGI 8604, INC.","BROOKLYN","NY",11209,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","8604 4TH AVENUE
BROOKLYN, NY 11209
","40.62264999400003"," -74.02862200199996"
"4973","NYC","FIREHOUSE DELI AND GRILL INC","BROOKLYN","NY",11237,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","177 WILSON AVENUE
BROOKLYN, NY 11237
","40.699780016000034"," -73.92386195899996"
"4974","NYC","BROADWAY STOP N GO GROCERY INC","WOODSIDE","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","5311 BROADWAY
WOODSIDE, NY 11377
","40.753569999000035"," -73.90722203699994"
"4975","NYC","IRVING GOURMENT DELI INC","BROOKLYN","NY",11237,"BROOKLYN","NEW YORK CITY","DELICATESSEN","11/10/2020","350 IRVING AVENUE
BROOKLYN, NY 11237
","40.697819991000074"," -73.91251998699994"
"4976","NYC","A A A GROCERY CORP.","ARVENE","NY",11692,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","69-19 BEACH CHANNEL DRIVE
ARVENE, NY 11692
","40.592549993000034"," -73.79887998699996"
"4977","NYC","834 AMIN DELI & GROCERY INC","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","CONVENIENCE/GAS","11/10/2020","834 NEW LOTS AVENUE
BROOKLYN, NY 11208
","40.66745998400006"," -73.87982201499995"
"4978","NYC","NEW POLO DELI & GROCERY INC","LITTLE NECK","NY",11362,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","25132 NORTHERN BOULEVARD
LITTLE NECK, NY 11362
","40.76952000700004"," -73.73619902599995"
"4979","NYC","EAST VILLAGE FARM & GROCERY INC","NEW YORK","NY",10003,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","69 2ND AVENUE
NEW YORK, NY 10003
","40.72635002000004"," -73.98952302199996"
"4980","NYC","DAHALEEL 1 INC","ROCKAWAY PARK","NY",11694,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","281 BEACH 116TH STREET
ROCKAWAY PARK, NY 11694
","40.58130001200004"," -73.83827996199994"
"4981","NYC","C STORE JFK LLC","NEW YORK","NY",11430,"NEW YORK CITY","NEW YORK CITY","CONVENIENCE/GAS","11/10/2020","341 C WADSWORTH AVENUE
NEW YORK, NY 11430
","40.855540000000076"," -73.93060503199996"
"4982","NYC","SHOHATEE, ALI A.","NEW YORK","NY",10035,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2266 1ST AVENUE
NEW YORK, NY 10035
","40.79627998700005"," -73.93497703299994"
"4983","NYC","J & J SUPER STAR DELI INC","REGO PARK","NY",11374,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","6249 WOODHAVEN BOULEVARD
REGO PARK, NY 11374
","40.725680013000044"," -73.86966499199997"
"4984","NYC","A & S DELI GROCERY CORP I","BRONX","NY",10467,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","25 EAST GUN HILL  ROAD
BRONX, NY 10467
","40.882429984000055"," -73.88048200599997"
"4985","NYC","DOUBLE A SUPER DELI INC","BRONX","NY",10467,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","350 EAST 204TH STREET
BRONX, NY 10467
","40.871939990000044"," -73.87779099599999"
"4986","NYC","MG BUS STOP DELI CORP","BRONX","NY",10467,"BROOKLYN","NEW YORK CITY","DELICATESSEN","11/10/2020","271 EAST 206TH STREET
BRONX, NY 10467
","40.87503002100004"," -73.87995302399997"
"4987","NYC","2154 3 SISTERS GROCERY & DELI INC","NEW YORK","NY",10026,"MANHATTAN","NEW YORK CITY","DELICATESSEN","11/10/2020","2154 8TH AVENUE
NEW YORK, NY 10026
","40.804532822000056"," -73.95520747099994"
"4988","NYC","SHIVUM NEWS INC","NEW YORK","NY",10004,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","25 BROADWAY
NEW YORK, NY 10004
","40.70543000500004"," -74.01380698799994"
"4989","NYC","THANH'S FRUIT & VEGETABLE FARM INC","BELLROSE","NY",11426,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","24619 JERICHO TURNPIKE
BELLROSE, NY 11426
","40.72537000800003"," -73.72139096899997"
"4990","NYC","PRAMUKH SALES CORPORATION","NEW YORK","NY",10170,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","420 LEXINGTON AVENUE
NEW YORK, NY 10170
","40.75274999800007"," -73.97527001499998"
"4991","NYC","FARES GROCERY & DELI CORP","BROOKLYN","NY",11238,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","624 SAINT JOHNS  PLACE
BROOKLYN, NY 11238
","40.67234001200006"," -73.95750700199994"
"4992","NYC","GOALS SERVICE STATION INC","NEW YORK","NY",10027,"NEW YORK CITY","NEW YORK CITY","GAS STATION","11/10/2020","3260 BROADWAY
NEW YORK, NY 10027
","40.81754998800005"," -73.95639204099996"
"4993","NYC","SOLANKI, JIMMY K","NEW YORK","NY",10010,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","105 EAST 23RD STREET
NEW YORK, NY 10010
","40.74015239800008"," -73.98609871599996"
"4994","NYC","ASTORIA CENTER INC.","ASTORIA","NY",11103,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","4402 ASTORIA BOULEVARD
ASTORIA, NY 11103
","40.76789002000004"," -73.90696999299996"
"4995","NYC","ALI, DERHIM KAID","BRONX","NY",10453,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","24 WEST BURNSIDE AVENUE
BRONX, NY 10453
","40.85368998900003"," -73.90846297799999"
"4996","NYC","ALEXANDRIA'S DELI OF NY CORP","LONG ISLAND CITY","NY",11103,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","28-13 STEINWAY STREET
LONG ISLAND CITY, NY 11103
","40.76500999800004"," -73.91388397399999"
"4997","NYC","108 GOURMET DELI INC","JAMAICA","NY",11433,"QUEENS","NEW YORK CITY","RESTAURANT/ATUPA","11/10/2020","108-02 GUY R BREWER  BOULEVARD
JAMAICA, NY 11433
","40.69640001300007"," -73.79131498499999"
"4998","NYC","PATEL, DIPAKKUMAR","ELMHURST","NY",11373,"QUEENS","NEW YORK CITY","OTHER","11/10/2020","S/W/C QUEENS  BOULEVARD
ELMHURST, NY 11373
","40.739127093000036"," -73.89015417899998"
"4999","NYC","KLEYNBURG, ROMAN","LONG ISLAND CITY","NY",11101,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","50-92 NORTHERN BOULEVARD
LONG ISLAND CITY, NY 11101
","40.75263998500003"," -73.91081996899999"
"5000","NYC","TUNISERVICE CORP","BROOKLYN","NY",11215,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","306 18TH STREET
BROOKLYN, NY 11215
","40.66170999800005"," -73.98968596699996"
"5001","NYC","MONGA, VINOD","NEW YORK","NY",10016,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","S/W/C EAST 34TH ST & MADISON AVENUE
NEW YORK, NY 10016
","40.747770057000025"," -73.98295990799994"
"5002","NYC","MILLENNIUM SMOKE SHOP INC.","NEW YORK","NY",10038,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","24 MAIDEN LANE
NEW YORK, NY 10038
","40.709070014000076"," -74.00904195999993"
"5003","NYC","561 STRAIGHT DELI GROCCRY INC","NEW YORK","NY",10037,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","561 LENOX AVENUE
NEW YORK, NY 10037
","40.81636414600007"," -73.93937220399994"
"5004","NYC","182ND VARIETY STORE INC.","BRONX","NY",10453,"BRONX","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","2199 GRAND CONCOURSE
BRONX, NY 10453
","40.85599999900006"," -73.90119896899995"
"5005","NYC","2137 MOM AND POP CORNER INC","NEW YORK","NY",29,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2137 2ND AVENUE
NEW YORK, NY 29
","40.79315999100004"," -73.94079801299995"
"5006","NYC","GRAUD ARENNE GOURMET FOOD INC","BRONX","NY",10453,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","50A WEST CHESTER AVENUE
BRONX, NY 10453
","40.84030558500007"," -73.84239632299995"
"5007","NYC","BRIDGE DELI & GROCERY STORE 2 INC","BROOKLYN","NY",11212,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1861 PTIKIN AVENUE
BROOKLYN, NY 11212
","40.67080000400006"," -73.90408703799994"
"5008","NYC","MUKTI PETROLEUM INC","OZONE PARK","NY",11436,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","14812 ROCKAWAY BOULEVARD
OZONE PARK, NY 11436
","40.67290998100003"," -73.78969099099999"
"5009","NYC","MALEJO DELI GROCERY CORP.","BRONX","NY",10460,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","592 VAN NEST  AVENUE
BRONX, NY 10460
","40.842349986000045"," -73.86802297699995"
"5010","NYC","A&N 99 C PLUS INC","STATEN ISLAND","NY",10304,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","480 TARGEE STREET
STATEN ISLAND, NY 10304
","40.61534001100006"," -74.08483297299995"
"5011","NYC","LAITH LITE DELI CORP","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","296 NEW LOTS AVENUE
BROOKLYN, NY 11207
","40.660729986000035"," -73.89530003699997"
"5012","NYC","STATEN ISLAND FARM INC.","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2520 VICTORY BOULEVARD
STATEN ISLAND, NY 10314
","40.609699996000074"," -74.14739700699994"
"5013","NYC","AKHTER, ROZINA","BROOKLYN","NY",11210,"BROOKLYN","NEW YORK CITY","OTHER","11/10/2020","2372 NOSTRAND AVENUE
BROOKLYN, NY 11210
","40.62693000300004"," -73.94706600099994"
"5014","NYC","EMPIRE CITY VAPE NY INC.","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","OTHER","11/10/2020","8759 17TH AVENUE
BROOKLYN, NY 11214
","40.60528000800008"," -74.00809597899996"
"5015","NYC","SOL HANA INC.","LITTLE NECK","NY",11362,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","24615 NORTHERN BOULEVARD
LITTLE NECK, NY 11362
","40.76638002000004"," -73.74049299099994"
"5016","NYC","KIRIT PATEL NEWSSTAND","NEW YORK","NY",10022,"NEW YORK CITY","NEW YORK CITY","STAND","11/10/2020","N/E/C LEXINGTON AVE & 53RD  STREET
NEW YORK, NY 10022
","40.75838003800004"," -73.97098987999993"
"5017","NYC","STATEN DELI GROCERY CORP","STATEN ISLAND","NY",10301,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","488 JERSEY STREET
STATEN ISLAND, NY 10301
","40.63666998400004"," -74.08607198599998"
"5018","NYC","FRIENDZ DELI & GROCERY INC","MASPETH","NY",11378,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6404 FLUSHING AVENUE
MASPETH, NY 11378
","40.722588012000074"," -73.90120902699994"
"5019","NYC","BIONIC BAGELS & DELI INC.","BROOKLYN","NY",11235,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3741 NOSTRAND  AVENUE
BROOKLYN, NY 11235
","40.59264001500003"," -73.94017800399996"
"5020","NYC","1 FLATBUSH EXPRESS DELI INC.","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2191 CLARENDON ROAD
BROOKLYN, NY 11226
","40.642910018000066"," -73.95658800999996"
"5021","NYC","VR GROCERY INC","JAMAICA","NY",11432,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","16010 HILLSIDE  AVENUE
JAMAICA, NY 11432
","40.70792999200006"," -73.80143303099999"
"5022","NYC","PANDYA, RAJESHWARI D.","NEW YORK","NY",10019,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","S/E/C W 51ST ST & BROADWAY
NEW YORK, NY 10019
","40.76207004500003"," -73.98361989899996"
"5023","NYC","SRR CONVENIENCE INC","BROOKLYN","NY",11233,"BROOKLYN","NEW YORK CITY","BAR/LOUNGE","11/10/2020","315 KINGS HIGHWAY
BROOKLYN, NY 11233
","40.60513001400005"," -73.97869402299995"
"5024","NYC","TOM, DUN CHING","NEW YORK","NY",10013,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","N/E/C CANAL AND LAFAYETTE STREET
NEW YORK, NY 10013
","40.71843004400006"," -74.00052988599998"
"5025","NYC","GOURMET DELI GROCERY CORP","BROOKLYN","NY",11212,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1098 CLARKSON  AVENUE
BROOKLYN, NY 11212
","40.65985001200005"," -73.92179900499997"
"5026","NYC","STOP AND GO CANDY & GROCERY CORP","SOUTH RICHMOND HILL","NY",11419,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","10409 125TH STREET
SOUTH RICHMOND HILL, NY 11419
","40.68793001600005"," -73.81913200699995"
"5027","NYC","SAJIDA G. CONTRACTOR","NEW YORK","NY",10019,"MANHATTAN","NEW YORK CITY","OTHER","11/10/2020","N/E/C WEST 57TH AND 6TH AVE STREET
NEW YORK, NY 10019
","40.76433005800004"," -73.97716994099994"
"5028","NYC","CARROLL GARDEN DELI & GRILL CORP","BROOKLYN","NY",11231,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","301 SMITH  STREET
BROOKLYN, NY 11231
","40.68173998100008"," -73.99370902899994"
"5029","NYC","NATURAL FOOD DELI INC","NEW YORK","NY",10035,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2181  3RD AVENUE
NEW YORK, NY 10035
","40.79970998700003"," -73.93851101099995"
"5030","NYC","72 LUCKY LOTTO INC","BROOKLYN","NY",11209,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","7201 3RD  AVENUE
BROOKLYN, NY 11209
","40.63338000400006"," -74.02684403299997"
"5031","NYC","TAVERAS, CARLOS","BROOKLYN","NY",11222,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1074 MANHATTAN AVENUE
BROOKLYN, NY 11222
","40.73543001000007"," -73.95494901299998"
"5032","NYC","BIG BOY'S DELI INC","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","DELICATESSEN","11/10/2020","1083 UTICA AVENUE
BROOKLYN, NY 11203
","40.64646998000006"," -73.92961496199996"
"5033","NYC","SURESH B NOTICEWALA","NEW YORK","NY",10001,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","N/W/C W 25TH ST & 8TH AVE
NEW YORK, NY 10001
","40.74658003700006"," -73.99753989399994"
"5034","NYC","HEIGHT STAR S/S INC","BRONX","NY",10456,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","4068 3RD AVENUE
BRONX, NY 10456
","40.843349989000046"," -73.89743901499997"
"5035","NYC","WEJDAN CANDY AND GROCERY, INC.","NEW YORK","NY",10032,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","3890 BROADWAY
NEW YORK, NY 10032
","40.837500007000074"," -73.94202897999998"
"5036","NYC","1365 BOSTON RD. S/S INC","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1365 BOSTON ROAD
BRONX, NY 10456
","40.83264001200007"," -73.89849203399996"
"5037","NYC","4816 BROADWAY GROCERY CORP.","ASTORIA","NY",11103,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4816 BROADWAY
ASTORIA, NY 11103
","40.75562000300005"," -73.91223500199999"
"5038","NYC","IN AND OUT DELI GRILL CORP","BROOKLYN","NY",11224,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2328 MERMAID ROAD
BROOKLYN, NY 11224
","40.57582000800005"," -73.99096998999994"
"5039","NYC","STANTON SMOKE & BEER INC","NEW YORK","NY",10002,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","100 STANTON  STREET
NEW YORK, NY 10002
","40.721359980000045"," -73.98792903599997"
"5040","NYC","BENTLEY CONVENIENCE CORP","NEW YORK","NY",10001,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","239 9TH AVENUE
NEW YORK, NY 10001
","40.747619979000035"," -74.00072300499994"
"5041","NYC","RHEEM, YHANG T","NEW YORK","NY",10017,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","N/W/C EAST 42ND ST & MADISON AVENUE
NEW YORK, NY 10017
","40.75283004500005"," -73.97926994299996"
"5042","NYC","1701 GROCERY CORP","BRONX","NY",10462,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1701 UNION PORT ROAD
BRONX, NY 10462
","40.84344998500006"," -73.86664700399996"
"5043","NYC","1414 CASTLETON CORP.","STATEN ISLAND","NY",10302,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1414 CASTLETON  AVENUE
STATEN ISLAND, NY 10302
","40.63364001000008"," -74.12963701099994"
"5044","NYC","ANW DELI & FRUIT LLC","REGO PARK","NY",11374,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9908 63RD ROAD
REGO PARK, NY 11374
","40.732449992000056"," -73.85664496299995"
"5045","NYC","HAJOVSKY, MICHAEL","NEW YORK","NY",10036,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1553A BROADWAY & W 46TH STREET
NEW YORK, NY 10036
","40.75869004300006"," -73.98532989199998"
"5046","NYC","W DELI GROCERY CORP","BRONX","NY",10454,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","165 LINCOLN AVENUE
BRONX, NY 10454
","40.80924000200008"," -73.92865196499997"
"5047","NYC","YOUSEF DELI AND GROCERY LLC","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","227 HALE AVENUE
BROOKLYN, NY 11208
","40.679599997000025"," -73.87965496299995"
"5048","NYC","SHAIKH, ALTAF L","NEW YORK","NY",10025,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","S/E/C WEST 97TH STREET
NEW YORK, NY 10025
","40.79446788000007"," -73.96923114899994"
"5049","NYC","THE STOP & SHOP SUPERMARKET COMPANY LLC","LITTLE NECK","NY",11362,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","249-26 NORTHERN BOULEVARD
LITTLE NECK, NY 11362
","40.767828001000055"," -73.73810334399997"
"5050","NYC","RASHID, HARUN U.","NEW YORK","NY",10003,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","S/E/C EAST 14TH ST & 2ND AVENUE
NEW YORK, NY 10003
","40.73235003800005"," -73.98493988199994"
"5051","NYC","ANGEL AUTO REPAIR INC","BROOKLYN","NY",11226,"NEW YORK CITY","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","865 ROGERS AVENUE
BROOKLYN, NY 11226
","40.64941001600005"," -73.95200696499995"
"5052","NYC","WESTSIDE DELI GROCERY INC","NEW YORK","NY",10036,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","642 9TH AVENUE
NEW YORK, NY 10036
","40.76038000200003"," -73.99099102899999"
"5053","NYC","YANKEE TWO DELI INC","NEW YORK","NY",10009,"MANHATTAN","NEW YORK CITY","DELICATESSEN","11/10/2020","122 C AVENUE
NEW YORK, NY 10009
","40.72448999200003"," -73.97837400199995"
"5054","NYC","FARUQUE, MOHAMMAD O.","NEW YORK","NY",10019,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","N/E/C 8 AVE AND WEST 54 ST
NEW YORK, NY 10019
","40.76479005700003"," -73.98425994199994"
"5055","NYC","JESSICA SUPERMARKET CORP.","BRONX","NY",10453,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1645 GERALD AVENUE
BRONX, NY 10453
","40.83289992300007"," -73.92176730199998"
"5056","NYC","GENUINE DELI AND GROCERY CORP","BROOKLYN","NY",11217,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","700 FULTON  STREET
BROOKLYN, NY 11217
","40.68596001700007"," -73.97389798099994"
"5057","NYC","TAMARA DELI GROCERY CORP","BRONX","NY",10454,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","365 BEEKMAN AVENUE
BRONX, NY 10454
","40.809270009000045"," -73.91368498699995"
"5058","NYC","N & M GROCERY DELI CORP","STATEN ISLAND","NY",10303,"STATEN ISLAND","NEW YORK CITY","DELICATESSEN","11/10/2020","202 SIMONSON  AVENUE
STATEN ISLAND, NY 10303
","40.63170999300007"," -74.15236403899996"
"5059","NYC","VILARI DELI CORP","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","125 MARCY PLACE
BRONX, NY 10452
","40.838020021000034"," -73.91582999999997"
"5060","NYC","BEST OF HARLEM CORP","NEW YORK","NY",10037,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","585 LENOX AVENUE
NEW YORK, NY 10037
","40.81738723700005"," -73.93862238099996"
"5061","NYC","HOBAN CONVENIENCE INC.","BRONX","NY",10470,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4643 WHITE PLAINS ROAD
BRONX, NY 10470
","40.903130016000034"," -73.85084300899996"
"5062","NYC","KAPIRAJ 11 INC.","ROCKAWAY PARK","NY",11694,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","206    BEACH 116TH STREET
ROCKAWAY PARK, NY 11694
","40.58007001000004"," -73.83712996399998"
"5063","NYC","178 GOURMET DELI CORP","BRONX","NY",10457,"BRONX","NEW YORK CITY","OTHER","11/10/2020","1930 GRAND CONCOURSE
BRONX, NY 10457
","40.84999998100005"," -73.90506403199998"
"5064","NYC","CANDY & NEWSSTAND INC","ELMHURST","NY",11377,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","4006   82ND  STREET
ELMHURST, NY 11377
","40.747440020000056"," -73.88402302499998"
"5065","NYC","MAZ'S MART CORP","BRONX","NY",10461,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","2100 WILLIAMSBRIDGE ROAD
BRONX, NY 10461
","40.85583001400005"," -73.85511803199995"
"5066","NYC","ADOFO FOOD CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","543 EVERGREEN AVENUE
BROOKLYN, NY 11221
","40.689989995000076"," -73.91472300199996"
"5067","NYC","PEACH GOURMET CORP.","NEW YORK","NY",10027,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","306B LENOX AVENUE
NEW YORK, NY 10027
","40.80803373600003"," -73.94514009099998"
"5068","NYC","3226 EXPRESS DELI CORP","BRONX","NY",10467,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3226 BRAINBRIGE AVENUE
BRONX, NY 10467
","40.87648998100008"," -73.87950400499994"
"5069","NYC","MORRIS PARK DELI FOOD CENTER INC.","BRONX","NY",10460,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1185  LEBANON  STREET
BRONX, NY 10460
","40.84044000200004"," -73.87359501499998"
"5070","NYC","C & S MART INC","NEW YORK","NY",10010,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","373 1ST AVENUE
NEW YORK, NY 10010
","40.73612998300007"," -73.97931403199993"
"5071","NYC","BHANPERSAUD, JASMATTIE","NEW YORK","NY",10010,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","N/W/C EAST 23RD ST & PARK AVE S
NEW YORK, NY 10010
","40.740200025000036"," -73.98639992499994"
"5072","NYC","VADHAN, KAMINI A.","NEW YORK","NY",10001,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","N/E/C 7TH AVE & W 28TH STREET
NEW YORK, NY 10001
","40.74723005300007"," -73.99334994799995"
"5073","NYC","LA REYNA DE WESTCHESTER DELI GROCER","BRONX","NY",10459,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1218 WESTCHESTER AVENUE
BRONX, NY 10459
","40.82599002000006"," -73.88895099699994"
