field_1,retailer_name,minor_involved,sale_to_minor,product_type,brand,flavor,inspection_date,decision_date,inspection_result,link,charges,address,lon,lat,newdate
"1019",H & F GOURMET DELI,Yes,true,Cigar(s),Black & Mild,NA,02/19/2017,03/09/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","1890 RANDALL AVENUE, BRONX, NY, 10473",,,2017/03/09
"1028",LUCKY LELAND,Yes,true,Cigar(s),White Owl,NA,02/01/2017,02/23/2017,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"1859 ARCHER STREET, BRONX, NY, 10460",,,2017/02/23
"1067",ASK DELI GROCERY,Yes,true,Cigarettes in a package,Newport,NA,10/13/2016,10/27/2016,Warning Letter Issued,NA,"1140.14(a)(1)-Sale to a minor; 1140.14(a)(2)(i)-Failure to verify age","1479 BEACH AVENUE, BRONX, NY, 10460",,,2016/10/27
"1148",SOUNDVIEW DISCOUNT MINI MALL,Yes,true,Cigarettes in a package,Marlboro,NA,11/18/2015,12/10/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","220 SOUNDVIEW AVENUE, BRONX, NY, 10473",,,2015/12/10
"1168",MORENITA DELI & GROCERY,Yes,true,Cigarettes in a package,Newport,NA,10/10/2015,11/19/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1274 BRONX RIVER AVENUE, BRONX, NY, 10472",,,2015/11/19
"1170",ALPHA DELI AND GROCERY,Yes,true,Cigarettes in a package,Newport,NA,See Complaint,11/13/2015,Civil Money Penalty Archived,"=HYPERLINK(""http://wayback.archive-it.org/9166/20180223204141/http://www.fda.gov/downloads/TobaccoProducts/GuidanceComplianceRegulatoryInformation/UCM521850.pdf"")",See Complaint,"1760 EAST 172ND STREET, BRONX, NY, 10472",,,2015/11/13
"1171",DARIMAR DELI GROCERY,Yes,true,Cigarettes in a package,Newport,NA,See Complaint,11/13/2015,Civil Money Penalty Archived,"=HYPERLINK(""http://wayback.archive-it.org/9166/20180223204141/http://www.fda.gov/downloads/TobaccoProducts/GuidanceComplianceRegulatoryInformation/UCM521848.pdf"")",See Complaint,"1721 EAST 174TH STREET, BRONX, NY, 10472",,,2015/11/13
"1191",F &Y DELI GROCERY,Yes,true,Cigarettes in a package,Newport,NA,10/16/2015,11/05/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1213 PUGSLEY AVENUE, BRONX, NY, 10472",,,2015/11/05
"1192",1158 GROCERY & DELI,Yes,true,Cigarettes in a package,Newport,NA,10/16/2015,10/29/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1158 SAINT LAWRENCE AVENUE, BRONX, NY, 10472",,,2015/10/29
"1199",DIAZ SUPER DELI & GROCERY,Yes,true,Cigarettes in a package,Newport,NA,10/16/2015,10/29/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1077 WHITE PLAINS ROAD, BRONX, NY, 10472",,,2015/10/29
"1201",LUCKY STAR DELI,Yes,true,Cigarettes in a package,Newport,NA,10/16/2015,10/29/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1201 WHITE PLAINS ROAD, BRONX, NY, 10472",,,2015/10/29
"1206",BP,Yes,true,Cigarettes in a package,Marlboro,NA,See Complaint,10/22/2015,Civil Money Penalty Archived,"=HYPERLINK(""http://wayback.archive-it.org/9166/20180223204141/http://www.fda.gov/downloads/TobaccoProducts/GuidanceComplianceRegulatoryInformation/UCM514451.pdf"")",See Complaint,"1865 BRUCKNER BOULEVARD, BRONX, NY, 10472",,,2015/10/22
"1209",1240 MINI MARKET & DELI,Yes,true,Cigarettes in a package,Newport,NA,10/04/2015,10/15/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1639 WESTCHESTER AVE, BRONX, NY, 10472",,,2015/10/15
"1212",GULF EXPRESS,Yes,true,Cigarettes in a package,Marlboro,NA,10/06/2015,10/15/2015,Warning Letter Issued,NA,1140.14(a)-Sale to a minor,"1885 WESTCHESTER AVENUE, BRONX, NY, 10472",,,2015/10/15
"1216",1781 WESTCHESTER GROCERY & CANDY TOBACCO SHOP,Yes,true,Cigarettes in a package,Newport,NA,10/04/2015,10/08/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1781 WESTCHESTER AVENUE, BRONX, NY, 10472",,,2015/10/08
"1222",GLEASON GROCERY,Yes,true,Cigarettes in a package,Newport,NA,10/04/2015,10/08/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1791 GLEASON AVENUE, BRONX, NY, 10472",,,2015/10/08
"1500",ALPHA DELI & GROCERY CORP.,Yes,true,Cigarettes in a package,Marlboro,NA,04/02/2015,05/07/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1760 E 172ND ST, BRONX, NY, 10472",,,2015/05/07
"1504",173 GOURMET DELI GROCERY,Yes,true,Cigarettes in a package,Marlboro,NA,03/23/2015,04/30/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1568 EAST 174TH STREET, BRONX, NY, 10472",,,2015/04/30
"1507",BRONX RIVER DELI & GROCERY,Yes,true,Cigarettes in a package,Camel,NA,03/23/2015,04/30/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1560 EAST 174TH STREET, BRONX, NY, 10472",,,2015/04/30
"1510",DARIMAR DELI GROCERY,Yes,true,Cigarettes in a package,Marlboro,NA,03/23/2015,04/30/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1721 EAST 174TH STREET, BRONX, NY, 10472",,,2015/04/30
"1516",ATLANTIS FRESH MARKE,Yes,true,Cigarettes in a package,Newport,NA,03/16/2015,04/23/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1730 CROSS BRONX EXPRESSWAY, BRONX, NY, 10472",,,2015/04/23
"1518",PAPA MARIO GROCERY INC.,Yes,true,Cigarettes in a package,Newport,NA,03/16/2015,04/23/2015,Warning Letter Issued,NA,1140.14(a)-Sale to a minor,"1201 LELAND AVE, BRONX, NY, 10472",,,2015/04/23
"1524",AUDRY MINI-MARKET INC.,Yes,true,Cigarettes in a package,Newport,NA,02/28/2015,04/09/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1410 BRONX RIVER AVE, BRONX, NY, 10472",,,2015/04/09
"1525",BP,Yes,true,Cigarettes in a package,Newport,NA,02/27/2015,04/09/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","1865 BRUCKNER BOULEVARD, BRONX, NY, 10472",,,2015/04/09
"21",JENNA CONVENIENCE AND GROCERY CO,Yes,true,Cigar(s),Black & Mild,NA,05/05/2022,06/16/2022,Warning Letter Issued,NA,Charges not yet available,"2810 3RD AVE, BRONX, NY, 10455",,,2022/06/16
"72",520 EAST GROCERY,Yes,true,Cigar(s),Phillies,NA,03/18/2022,04/28/2022,Warning Letter Issued,NA,Charges not yet available,"520 BROOK AVENUE, BRONX, NY, 10455",,,2022/04/28
"78",224 RAMI DELI,Yes,true,Cigar(s),Other,Tobacco,See Complaint,04/26/2022,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2022-H-0664"")",See Complaint,"224 WILLIS AVENUE, BRONX, NY, 10454",,,2022/04/26
"88",146 DELI CORP.,Yes,true,Cigar(s),Black & Mild,NA,03/09/2022,04/19/2022,Warning Letter Issued,NA,Charges not yet available,"461 WILLIS AVENUE, BRONX, NY, 10455",,,2022/04/19
"91",EXPRESS DELI,Yes,true,Single cigarette,N/A,Menthol,03/09/2022,04/19/2022,Warning Letter Issued,NA,Charges not yet available,"424 EAST 149TH STREET, BRONX, NY, 10455",,,2022/04/19
"162",141 GROCERY AND DELI CORP,Yes,true,Cigar(s),Other,NA,01/07/2022,03/03/2022,Warning Letter Issued,NA,Charges not yet available,"2628 3RD AVENUE, BRONX, NY, 10454",,,2022/03/03
"416",224 RAMI DELI,Yes,true,Cigar(s),Other,NA,See Complaint,03/03/2020,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2020-H-0994"")",See Complaint,"224 WILLIS AVENUE, BRONX, NY, 10454",,,2020/03/03
"463",NAS GROCERY AND DELI,Yes,true,Cigar(s),Black & Mild,NA,10/23/2019,11/21/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","512A WILLIS AVENUE, BRONX, NY, 10455",,,2019/11/21
"486",MAKEY DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,08/09/2019,09/05/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","2704 3RD AVENUE, SUITE 1, BRONX, NY, 10454",,,2019/09/05
"505",FOOD EXPRESS DELI,Yes,true,Cigar(s),Black & Mild,NA,06/11/2019,07/18/2019,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"2628 3RD AVE, BRONX, NY, 10454",,,2019/07/18
"511",EZ PASS DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,05/04/2019,06/20/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","651 ELTON AVENUE, BRONX, NY, 10455",,,2019/06/20
"512",224 RAMI DELI,Yes,true,Cigar(s),Black & Mild,NA,05/04/2019,06/13/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","224 WILLIS AVENUE, BRONX, NY, 10454",,,2019/06/13
"515",DELI,Yes,true,Cigar(s),Black & Mild,NA,05/04/2019,06/13/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","487 BROOK AVENUE, BRONX, NY, 10455",,,2019/06/13
"539",HAGAR DELI DISCOUNT,Yes,true,Cigar(s),Black & Mild,NA,See Complaint,05/02/2019,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2019-H-2098"")",See Complaint,"2614 3RD AVENUE, BRONX, NY, 10454",,,2019/05/02
"556",CHICKY'S MINI MARKET,Yes,true,Cigar(s),Other,NA,See Complaint,03/20/2019,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2019-H-1295"")",See Complaint,"332 SAINT ANNS AVENUE, BRONX, NY, 10454",,,2019/03/20
"708",HAGAR DELI DISCOUNT,Yes,true,Cigarettes in a package,Newport,NA,02/14/2018,03/15/2018,Warning Letter Issued,NA,"1140.14(a)(1)-Sale to a minor; 1140.14(a)(2)(i)-Failure to verify age","2614 3RD AVENUE, BRONX, NY, 10454",,,2018/03/15
"754",BAITOA DELI GROCERY CORP,Yes,true,Cigar(s),Black & Mild,NA,09/26/2017,10/05/2017,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"217 SAINT ANNS AVENUE, BRONX, NY, 10454",,,2017/10/05
"764",FIRST 1 DELI,Yes,true,Cigar(s),Other,NA,09/12/2017,09/28/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","333 EAST 138TH STREET, BRONX, NY, 10454",,,2017/09/28
"770",CHICKY'S MINI MARKET,Yes,true,Cigar(s),Phillies,NA,09/15/2017,09/28/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","332 SAINT ANNS AVENUE, BRONX, NY, 10454",,,2017/09/28
"776",LLAULIN GROCERY,Yes,true,Cigar(s),Other,NA,09/15/2017,09/28/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","350 BROOK AVENUE, BRONX, NY, 10454",,,2017/09/28
"873",S&M GOURMET DELI,Yes,true,Cigar(s),Black & Mild,NA,06/11/2017,06/29/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","2810 3RD AVENUE, SUITE B, BRONX, NY, 10455",,,2017/06/29
"969",LA PLACITA DE PONCE FOOD CORP.,Yes,true,Cigar(s),Other,NA,04/07/2017,04/13/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","459 BROOK AVENUE, BRONX, NY, 10455",,,2017/04/13
"1020",WILLIS DELI GROCERY INC.,Yes,true,Cigar(s),Black & Mild,NA,02/22/2017,03/09/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","526B WILLIS AVE, BRONX, NY, 10455",,,2017/03/09
"1275",HIZAM FAMILY DELI,Yes,true,Single cigarette,N/A,NA,08/29/2015,09/17/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age; 1140.14(d)-Open packages of cigarettes intended for the sale of individual cigarettes","615 COURTLANDT AVENUE, BRONX, NY, 10451",,,2015/09/17
"39",FAMOUS DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,04/20/2022,06/02/2022,Warning Letter Issued,NA,Charges not yet available,"706 EAST 138TH STREET, BRONX, NY, 10454",,,2022/06/02
"76",DELI AND GROCERY,Yes,true,Cigar(s),Black & Mild,NA,03/18/2022,04/28/2022,Warning Letter Issued,NA,Charges not yet available,"729 WESTCHESTER AVENUE, BRONX, NY, 10455",,,2022/04/28
"87",PERLA MARINA DELI GROCERY CORP.,Yes,true,Cigar(s),Other,Tobacco,See Complaint,04/20/2022,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2022-H-0616"")",See Complaint,"766 EAST 152ND STREET, BRONX, NY, 10455",,,2022/04/20
"94",CIGAR ZONE,Yes,true,Cigar(s),Black & Mild,NA,03/09/2022,04/14/2022,Warning Letter Issued,NA,Charges not yet available,"573 GRAND CONCOURSE, BRONX, NY, 10451",,,2022/04/14
"152",MYG DELI-CORP.,Yes,true,Cigar(s),Other,NA,01/07/2022,03/10/2022,Warning Letter Issued,NA,Charges not yet available,"656 WESTCHESTER AVENUE, BRONX, NY, 10455",,,2022/03/10
"419",DELI GROCERY CORPORATION,Yes,true,Hookah tobacco,Al Fakher,NA,02/10/2020,02/27/2020,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"766 EAST 152ND STREET, BRONX, NY, 10455",,,2020/02/27
"500",MYG DELI-CORP,Yes,true,Cigar(s),Black & Mild,NA,06/18/2019,07/25/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","656 WESTCHESTER AVE, BRONX, NY, 10455",,,2019/07/25
"540",EL MOUNA DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,See Complaint,04/29/2019,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2019-H-2032"")",See Complaint,"314 CYPRESS AVENUE, BRONX, NY, 10454",,,2019/04/29
"604",EL BODEGON DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,See Complaint,11/14/2018,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2018-H-4323"")",See Complaint,"663 MELROSE AVENUE, BRONX, NY, 10455",,,2018/11/14
"631",TONY'S DELI AND MARKET INC.,Yes,true,Cigar(s),Black & Mild,NA,07/06/2018,08/30/2018,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","714 COURTLAND AVENUE, BRONX, NY, 10451",,,2018/08/30
"694",EL MOUNA DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,See Complaint,04/13/2018,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2018-H-1479"")",See Complaint,"314 CYPRESS AVENUE, BRONX, NY, 10454",,,2018/04/13
"746",LA CAMPINA DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,10/30/2017,11/09/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","802 MELROSE AVENUE, BRONX, NY, 10451",,,2017/11/09
"760",FAMILY DOLLAR,Yes,true,Cigar(s),Black & Mild,NA,09/26/2017,10/05/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","780 SAINT ANNS AVENUE, BRONX, NY, 10456",,,2017/10/05
"772",NACHO DELI GROCERY,Yes,true,Cigar(s),Other,NA,09/15/2017,09/28/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","595 EAST 141 STREET, BRONX, NY, 10454",,,2017/09/28
"774",EL MOUNA DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,09/12/2017,09/28/2017,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"314 CYPRESS AVENUE, BRONX, NY, 10454",,,2017/09/28
"795",SOUTHSIDE FOOD / GROCERY,Yes,true,Cigar(s),Black & Mild,NA,05/01/2017,09/08/2017,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"726 EAST 152ND STREET, BRONX, NY, 10455",,,2017/09/08
"877",ANTHONY'S MINI MARKET CORP.,Yes,true,Cigar(s),Black & Mild,NA,06/03/2017,06/22/2017,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"740 SAINT ANNS AVENUE, BRONX, NY, 10455",,,2017/06/22
"884",EL BODEGON DELI GROCERY CORP.,Yes,true,Cigar(s),Black & Mild,NA,05/25/2017,06/15/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","663 MELROSE AVENUE, BRONX, NY, 10455",,,2017/06/15
"888",A & A GROCERY,Yes,true,Cigar(s),Black & Mild,NA,05/25/2017,06/15/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","818 EAST 149TH STREET, BRONX, NY, 10455",,,2017/06/15
"898",DE LA CRUZ DELI GROCERY,Yes,true,Cigarettes in a package,Newport,NA,See Complaint,06/02/2017,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2017-H-3222"")",See Complaint,"694 EAST 141ST STREET, BRONX, NY, 10454",,,2017/06/02
"1010",SOUTHSIDE FOOD,Yes,true,Cigar(s),Black & Mild,NA,02/21/2017,03/16/2017,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"726 EAST 152ND STREET, BRONX, NY, 10455",,,2017/03/16
"1044",DELI & GROCERY,Yes,true,Cigarettes in a package,Newport,NA,12/29/2016,01/19/2017,Warning Letter Issued,NA,"1140.14(a)(1)-Sale to a minor; 1140.14(a)(2)(i)-Failure to verify age","729 WESTCHESTER AVENUE, BRONX, NY, 10455",,,2017/01/19
"1047",656 FOOD MART INC,Yes,true,Single cigarette,N/A,NA,12/21/2016,01/05/2017,Warning Letter Issued,NA,"1140.14(a)(1)-Sale to a minor; 1140.14(a)(2)(i)-Failure to verify age; 1140.14(a)(4)-Open packages of cigarettes intended for the sale of individual cigarettes","656 WESTCHESTER AVENUE, BRONX, NY, 10455",,,2017/01/05
"1049",DE LA CRUZ DELI GROCERY,Yes,true,Cigarettes in a package,Newport,NA,11/26/2016,12/15/2016,Warning Letter Issued,NA,1140.14(a)(1)-Sale to a minor,"694 E 141ST ST, BRONX, NY, 10454",,,2016/12/15
"1269",732 COURTLANDT FOOD CORP,Yes,true,Single cigarette,N/A,NA,08/29/2015,09/17/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age; 1140.14(d)-Open packages of cigarettes intended for the sale of individual cigarettes","732 COURTLANDT AVENUE, BRONX, NY, 10451",,,2015/09/17
"1286",SWEET CORNER DELI MARKET & PIZZA,Yes,true,Cigarettes in a package,Newport,NA,09/01/2015,09/10/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","299 EAST 158TH STREET, BRONX, NY, 10451",,,2015/09/10
"1288",ELEGANTE DELI & GROCERY,Yes,true,Cigarettes in a package,Newport,NA,08/29/2015,09/10/2015,Warning Letter Issued,NA,"1140.14(a)-Sale to a minor; 1140.14(b)(1)-Failure to verify age","694 COURTLANDT AVENUE, BRONX, NY, 10451",,,2015/09/10
"79",BEST SMOKE SHOP,Yes,true,ENDS / E-liquid,Other,Lush Ice,See Complaint,04/26/2022,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2022-H-0650"")",See Complaint,"585 EAST 168TH STREET, BRONX, NY, 10456",,,2022/04/26
"102",Y H CAMPUS GOURMET DELI,Yes,true,Cigar(s),Black & Mild,NA,03/05/2022,04/12/2022,Warning Letter Issued,NA,Charges not yet available,"386 EAST 161ST STREET, BRONX, NY, 10451",,,2022/04/12
"160",GREEN N GROCERY INC.,Yes,true,Cigar(s),Other,Honey Berry,02/05/2022,03/08/2022,Warning Letter Issued,NA,Charges not yet available,"858 FREEMAN ST, BRONX, NY, 10459",,,2022/03/08
"188",A G R DELI GROCERY CORP.,Yes,true,Cigar(s),Other,Dark Stout,01/11/2022,02/15/2022,Warning Letter Issued,NA,Charges not yet available,"1662 BOSTON ROAD, BRONX, NY, 10460",,,2022/02/15
"243",WEBSTER GROCERY AND DELI CORP,Yes,true,Cigar(s),Other,Sweet Aromatic,11/30/2021,01/06/2022,Warning Letter Issued,NA,Charges not yet available,"393 EAST 168TH STREET, BRONX, NY, 10456",,,2022/01/06
"357",1363 SAVEMORE DELI GROCERY,Yes,true,Cigar(s),Other,NA,07/21/2021,09/02/2021,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","1363 WEBSTER AVENUE, BRONX, NY, 10456",,,2021/09/02
"401",BEST SMOKE SHOP,Yes,true,Cigar(s),Other,NA,See Complaint,11/05/2020,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2020-H-1210"")",See Complaint,"585 EAST 168TH STREET, BRONX, NY, 10456",,,2020/11/05
"436",BOSTON GOURMET AND DELI CORP,Yes,true,Cigar(s),Other,NA,12/11/2019,01/09/2020,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","1662 BOSTON RD, BRONX, NY, 10460",,,2020/01/09
"476",BEST SMOKE SHOP,Yes,true,Cigar(s),Black & Mild,NA,09/07/2019,09/26/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","585 EAST 168TH STREET, BRONX, NY, 10456",,,2019/09/26
"509",GREEN N GROCERY INC.,Yes,true,Cigar(s),Other,NA,05/25/2019,07/05/2019,Warning Letter Issued,NA,1140.14(b)(1)-Sale to a Minor,"858 FREEMAN ST, BRONX, NY, 10459",,,2019/07/05
"583",ZUBAIDI DELI GROCERY,Yes,true,Cigar(s),Other,NA,11/14/2018,01/24/2019,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","288 EAST 174TH STREE, BRONX, NY, 10457",,,2019/01/24
"603",1363 SAVEMORE DELI GROCERY CORP.,Yes,true,Cigar(s),Black & Mild,NA,See Complaint,11/14/2018,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2018-H-4318"")",See Complaint,"1363 WEBSTER AVENUE, BRONX, NY, 10456",,,2018/11/14
"606",CANA ARRIBA DELI-GROCERY,Yes,true,Cigar(s),Other,NA,See Complaint,11/09/2018,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2018-H-4289"")",See Complaint,"1465 BRYANT AVENUE, BRONX, NY, 10460",,,2018/11/09
"650",2020 CONVENIENCE DELI,Yes,true,Cigar(s),Black & Mild,NA,See Complaint,07/25/2018,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2018-H-2847"")",See Complaint,"400 EAST 161ST STREET, BRONX, NY, 10451",,,2018/07/25
"691",CANA ARRIBA DELI-GROCERY,Yes,true,Cigar(s),Black & Mild,NA,See Complaint,05/02/2018,Civil Money Penalty,"=HYPERLINK(""https://www.regulations.gov/docket?D=FDA-2018-H-1694"")",See Complaint,"1465 BRYANT AVENUE, BRONX, NY, 10460",,,2018/05/02
"700",GROCERY STORE,Yes,true,Cigar(s),Black & Mild,NA,02/21/2018,04/05/2018,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","230 EAST 174TH STREET, BRONX, NY, 10457",,,2018/04/05
"705",1363 SAVEMORE DELI GROCERY,Yes,true,Cigar(s),Black & Mild,NA,02/12/2018,03/22/2018,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","1363 WEBSTER AVENUE, BRONX, NY, 10456",,,2018/03/22
"728",WEBSTER GOURMET DELI,Yes,true,Cigar(s),Black & Mild,NA,11/27/2017,12/14/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","1225 WEBSTER AVENUE, BRONX, NY, 10456",,,2017/12/14
"729",A&M SUPERMARKET & DELI,Yes,true,Single cigarette,N/A,NA,11/27/2017,12/14/2017,Warning Letter Issued,NA,"1140.14(a)(1)-Sale to a minor; 1140.14(a)(4)-Open packages of cigarettes intended for the sale of individual cigarettes","1393 WEBSTER AVENUE, BRONX, NY, 10456",,,2017/12/14
"730",MEGA FOOD STORE,Yes,true,Cigar(s),Black & Mild,NA,11/27/2017,12/14/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","1405 WEBSTER AVENUE, BRONX, NY, 10456",,,2017/12/14
"743",2020 CONVENIENCE STORE,Yes,true,Cigar(s),Black & Mild,NA,10/28/2017,11/16/2017,Warning Letter Issued,NA,"1140.14(b)(1)-Sale to a Minor; 1140.14(b)(2)(i)-Failure to verify age","400 EAST 161ST STREET, BRONX, NY, 10451",,,2017/11/16
